Hospital_Name,Latitude,Longitude,District
Ravi Nursing Home - SPSR Nellore,14.9178577,79.9946523,SPSR Nellore
Bhaskar Reddy Hospital,14.4537817,79.9897921,SPSR Nellore
Deepthi Nursing Home & Laproscopic Center,14.455505,79.9868578,SPSR Nellore
Srinivasa Nursing Home,14.4440935,79.9772541,SPSR Nellore
Anasuya Institute Medical Sciences,14.443898,79.9850748,SPSR Nellore
C.R. Reddy Hospital,14.1468168,79.8497003,SPSR Nellore
Sailaja Nursing Home,14.4489833,79.9835751,SPSR Nellore
Aravind Nethralaya Meenakshi Diabetes and Endocrinology Centre,14.451883,79.9863012,SPSR Nellore
Usha Nursing Home,14.9197205,79.9952028,SPSR Nellore
Dr. B.S.R Hospital,14.6203303,79.6241681,SPSR Nellore
Dr.Andal's Lakshmi Fertility Clinic,14.4489234,79.9845672,SPSR Nellore
R K Eye Care Center,14.4548128,79.9867451,SPSR Nellore
Vasan Eye Care Hospital,14.4543297,79.9865319,SPSR Nellore
"Government Hospital,Jagadevipeta",14.4791433,80.0774859,SPSR Nellore
"Government Hospital,Vidavaluru",14.5743211,80.0638319,SPSR Nellore
"Government Hospital, Sydapuram",14.1759634,79.740391,SPSR Nellore
"Government Hospital, Kavali",14.9166624,79.998292,SPSR Nellore
"Government Hospital, Turimerla",14.6380952,79.9013083,SPSR Nellore
"Government Hospital, Jaladhanki",14.883736,79.9138507,SPSR Nellore
"Government Hospital, Seetharamapuram",15.0165428,79.141674,SPSR Nellore
"Government Hospital, Duttalur",14.8460599,79.4131054,SPSR Nellore
"Government Hospital, Narrawada",14.8972514,79.418337,SPSR Nellore
Free Hospital,14.352098,79.972961,SPSR Nellore
